"movie_title","director_name","title_year","imdb_score","rating_category","budget","gross","profit","roi","budget_category","is_profitable","duration","content_rating","primary_genre","language","country","num_voted_users","num_critic_for_reviews","num_user_for_reviews","movie_facebook_likes","budget_outlier","gross_outlier","profit_outlier","roi_outlier","imdb_score_outlier"
"Kill Bill: Vol. 2 ","Quentin Tarantino",2004,8,"Excellent",3e+07,66207920,36207920,1.20693066666667,"Medium",1,137,"R","Action","English","USA",512749,304,935,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Tango & Cash ","Andrey Konchalovskiy",1989,6.3,"Average",5.5e+07,63408614,8408614,0.152883890909091,"High",1,97,"R","Action","English","USA",75365,45,149,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Death Becomes Her ","Robert Zemeckis",1992,6.4,"Average",5.5e+07,58422650,3422650,0.06223,"High",1,104,"PG-13","Comedy","English","USA",78974,49,173,8000,FALSE,FALSE,FALSE,FALSE,FALSE
"Shanghai Noon ","Tom Dey",2000,6.6,"Good",5.5e+07,56932305,1932305,0.0351328181818182,"High",1,110,"PG-13","Action","English","USA",96690,146,293,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Executive Decision ","Stuart Baird",1996,6.4,"Average",5.5e+07,68750000,13750000,0.25,"High",1,133,"R","Action","English","USA",40858,60,144,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Mr. Popper's Penguins ","Mark Waters",2011,6,"Average",5.5e+07,68218041,13218041,0.240328018181818,"High",1,94,"PG","Comedy","English","USA",67191,189,108,14000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Forbidden Kingdom ","Rob Minkoff",2008,6.6,"Good",5.5e+07,25040293,-29959707,-0.544721945454545,"High",0,104,"PG-13","Action","English","USA",88049,206,279,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Free Birds ","Jimmy Hayward",2013,5.9,"Average",5.5e+07,55747724,747724,0.0135949818181818,"High",1,91,"PG","Adventure","English","USA",18042,118,73,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Alien 3 ","David Fincher",1992,6.4,"Average",5e+07,55473600,5473600,0.109472,"High",1,145,"R","Action","English","USA",207686,210,776,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Evita ","Alan Parker",1996,6.3,"Average",5.5e+07,49994804,-5005196,-0.0910035636363636,"High",0,135,"PG","Biography","English","USA",29205,76,194,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Ronin ","John Frankenheimer",1998,7.3,"Good",5.5e+07,41609593,-13390407,-0.243461945454545,"High",0,122,"R","Action","English","UK",145422,149,572,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Ghost and the Darkness ","Stephen Hopkins",1996,6.8,"Good",5.5e+07,38553833,-16446167,-0.299021218181818,"High",0,110,"R","Adventure","English","USA",46239,62,155,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Paddington ","Paul King",2014,7.2,"Good",5.5e+07,76137505,21137505,0.384318272727273,"High",1,95,"PG","Animation","English","UK",49207,224,174,30000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Watch ","Akiva Schaffer",2012,5.7,"Average",6.8e+07,34350553,-33649447,-0.494844808823529,"High",0,102,"R","Action","English","USA",104066,265,207,15000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Hunted ","William Friedkin",2003,6,"Average",5.5e+07,34238611,-20761389,-0.3774798,"High",0,94,"R","Action","English","USA",35830,135,321,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Instinct ","Jon Turteltaub",1999,6.5,"Good",5.5e+07,34098563,-20901437,-0.380026127272727,"High",0,126,"R","Drama","English","USA",27191,100,232,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Stuck on You ","Bobby Farrelly",2003,5.8,"Average",5.5e+07,33828318,-21171682,-0.384939672727273,"High",0,118,"PG-13","Comedy","English","USA",44453,123,154,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Semi-Pro ","Kent Alterman",2008,5.8,"Average",5.5e+07,33472850,-21527150,-0.391402727272727,"High",0,99,"R","Comedy","English","USA",67005,164,119,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Pirates! Band of Misfits ","Peter Lord",2012,6.7,"Good",5.5e+07,31051126,-23948874,-0.435434072727273,"High",0,88,"PG","Adventure","English","UK",36877,238,101,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Changeling ","Clint Eastwood",2008,7.8,"Excellent",5.5e+07,35707327,-19292673,-0.350775872727273,"High",0,141,"R","Crime","English","USA",199056,264,387,14000,FALSE,FALSE,FALSE,FALSE,FALSE
"Chain Reaction ","Andrew Davis",1996,5.6,"Average",5e+07,20550712,-29449288,-0.58898576,"High",0,107,"PG-13","Action","English","USA",40346,47,95,1000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Fan ","Tony Scott",1996,5.8,"Average",5.5e+07,18573791,-36426209,-0.662294709090909,"High",0,116,"R","Action","English","USA",38533,50,89,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Phantom of the Opera ","Joel Schumacher",2004,7.4,"Good",7e+07,51225796,-18774204,-0.268202914285714,"High",0,143,"PG-13","Drama","English","UK",96654,153,2047,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Elizabeth: The Golden Age ","Shekhar Kapur",2007,6.9,"Good",5.5e+07,16264475,-38735525,-0.704282272727273,"High",0,114,"PG-13","Biography","English","UK",54787,202,216,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Æon Flux ","Karyn Kusama",2005,5.5,"Average",6.2e+07,25857987,-36142013,-0.582935693548387,"High",0,93,"PG-13","Action","English","USA",110614,178,532,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Gods and Generals ","Ron Maxwell",2003,6.3,"Average",5.6e+07,12870569,-43129431,-0.770168410714286,"High",0,280,"PG-13","Drama","English","USA",13215,84,497,953,FALSE,FALSE,FALSE,FALSE,FALSE
"Turbulence ","Robert Butler",1997,4.7,"Poor",7.1e+07,11466088,-59533912,-0.838505802816901,"High",0,100,"R","Action","English","USA",8983,44,84,316,FALSE,FALSE,FALSE,FALSE,FALSE
"Imagine That ","Karey Kirkpatrick",2009,5.6,"Average",5.5e+07,16088610,-38911390,-0.707479818181818,"High",0,107,"PG","Comedy","English","USA",10417,93,39,610,FALSE,FALSE,FALSE,FALSE,FALSE
"Muppets Most Wanted ","James Bobin",2014,6.4,"Average",5e+07,51178893,1178893,0.02357786,"High",1,119,"PG","Adventure","English","USA",24285,277,110,10000,FALSE,FALSE,FALSE,FALSE,FALSE
"Thunderbirds ","Jonathan Frakes",2004,4.2,"Poor",5.7e+07,6768055,-50231945,-0.881262192982456,"High",0,95,"PG","Action","English","UK",11148,76,229,437,FALSE,FALSE,FALSE,FALSE,FALSE
"Burlesque ","Steve Antin",2010,6.4,"Average",5.5e+07,39440655,-15559345,-0.282897181818182,"High",0,119,"PG-13","Drama","English","USA",61680,197,222,19000,FALSE,FALSE,FALSE,FALSE,FALSE
"A Very Long Engagement ","Jean-Pierre Jeunet",2004,7.7,"Excellent",4.7e+07,6167817,-40832183,-0.86876985106383,"Medium",0,133,"R","Drama","French","France",62607,186,239,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Blade II ","Guillermo del Toro",2002,6.7,"Good",5.4e+07,81645152,27645152,0.511947259259259,"High",1,117,"R","Action","English","USA",158267,224,559,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Seven Pounds ","Gabriele Muccino",2008,7.7,"Excellent",5.5e+07,69951824,14951824,0.271851345454545,"High",1,123,"PG-13","Drama","English","USA",232710,202,599,26000,FALSE,FALSE,FALSE,FALSE,FALSE
"Bullet to the Head ","Walter Hill",2012,5.7,"Average",5.5e+07,9483821,-45516179,-0.827566890909091,"High",0,92,"R","Action","English","USA",39247,279,131,10000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Godfather: Part III ","Francis Ford Coppola",1990,7.6,"Excellent",5.4e+07,66676062,12676062,0.234741888888889,"High",1,170,"R","Crime","English","USA",267980,110,545,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Elizabethtown ","Cameron Crowe",2005,6.4,"Average",5.7e+07,26838389,-30161611,-0.529151070175439,"High",0,123,"PG-13","Comedy","English","USA",58658,190,495,0,FALSE,FALSE,FALSE,FALSE,FALSE
"You, Me and Dupree ","Anthony Russo",2006,5.6,"Average",5.4e+07,75604320,21604320,0.40008,"High",1,110,"PG-13","Comedy","English","USA",68417,136,195,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Superman II ","Richard Lester",1980,6.8,"Good",5.4e+07,108200000,54200000,1.0037037037037,"High",1,116,"PG","Action","English","USA",76331,121,269,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Gigli ","Martin Brest",2003,2.4,"Poor",5.4e+07,5660084,-48339916,-0.89518362962963,"High",0,121,"R","Comedy","English","USA",41620,131,418,2000,FALSE,FALSE,FALSE,FALSE,TRUE
"All the King's Men ","Steven Zaillian",2006,6.2,"Average",5.5e+07,7221458,-47778542,-0.868700763636364,"High",0,128,"PG-13","Drama","English","Germany",20740,127,178,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Shaft ","John Singleton",2000,5.9,"Average",4.6e+07,70327868,24327868,0.528866695652174,"Medium",1,99,"R","Action","English","Germany",58416,160,301,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Anastasia ","Don Bluth",1997,7.1,"Good",5e+07,58297830,8297830,0.1659566,"High",1,94,"G","Adventure","English","USA",86347,78,191,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Moulin Rouge! ","Baz Luhrmann",2001,7.6,"Excellent",52500000,57386369,4886369,0.0930736952380952,"High",1,127,"PG-13","Drama","English","USA",224013,209,2319,10000,FALSE,FALSE,FALSE,FALSE,FALSE
"Domestic Disturbance ","Harold Becker",2001,5.5,"Average",5.3e+07,45207112,-7792888,-0.147035622641509,"High",0,89,"PG-13","Crime","English","USA",21283,98,190,361,FALSE,FALSE,FALSE,FALSE,FALSE
"Black Mass ","Scott Cooper",2015,7,"Good",5.3e+07,62563543,9563543,0.18044420754717,"High",1,123,"R","Biography","English","USA",115216,391,289,44000,FALSE,FALSE,FALSE,FALSE,FALSE
"Flags of Our Fathers ","Clint Eastwood",2006,7.1,"Good",9e+07,33574332,-56425668,-0.626951866666667,"High",0,135,"R","Drama","English","USA",101221,279,415,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Law Abiding Citizen ","F. Gary Gray",2009,7.4,"Good",5e+07,73343413,23343413,0.46686826,"High",1,118,"R","Crime","English","USA",217480,216,429,21000,FALSE,FALSE,FALSE,FALSE,FALSE
"Grindhouse ","Robert Rodriguez",2007,7.6,"Excellent",5.3e+07,25031037,-27968963,-0.527716283018868,"High",0,189,"R","Action","English","USA",155496,250,532,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Beloved ","Jonathan Demme",1998,5.9,"Average",5.5e+07,22843047,-32156953,-0.584671872727273,"High",0,172,"R","Drama","English","USA",6082,78,207,853,FALSE,FALSE,FALSE,FALSE,FALSE
"Lucky You ","Curtis Hanson",2007,5.9,"Average",5.5e+07,5755286,-49244714,-0.895358436363636,"High",0,124,"PG-13","Drama","English","USA",18310,106,63,672,FALSE,FALSE,FALSE,FALSE,FALSE
"Catch Me If You Can ","Steven Spielberg",2002,8,"Excellent",5.2e+07,164435221,112435221,2.16221578846154,"High",1,141,"PG-13","Biography","English","USA",525801,194,667,15000,FALSE,TRUE,TRUE,FALSE,FALSE
"Zero Dark Thirty ","Kathryn Bigelow",2012,7.4,"Good",4e+07,95720716,55720716,1.3930179,"Medium",1,157,"R","Drama","English","USA",216032,558,640,39000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Break-Up ","Peyton Reed",2006,5.8,"Average",5.2e+07,118683135,66683135,1.28236798076923,"High",1,106,"PG-13","Comedy","English","USA",102167,183,483,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Mamma Mia! ","Phyllida Lloyd",2008,6.3,"Average",5.2e+07,143704210,91704210,1.7635425,"High",1,108,"PG-13","Comedy","English","USA",145974,238,611,10000,FALSE,FALSE,TRUE,FALSE,FALSE
"Valentine's Day ","Garry Marshall",2010,5.7,"Average",5.2e+07,110476776,58476776,1.12455338461538,"High",1,125,"PG-13","Comedy","English","USA",95437,186,211,9000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Dukes of Hazzard ","Jay Chandrasekhar",2005,5.1,"Poor",5e+07,80270227,30270227,0.60540454,"High",1,107,"PG-13","Action","English","USA",66382,144,612,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Thin Red Line ","Terrence Malick",1998,7.6,"Excellent",5.2e+07,36385763,-15614237,-0.300273788461538,"High",0,215,"R","Drama","English","USA",138941,156,1448,0,FALSE,FALSE,FALSE,FALSE,FALSE
"The Change-Up ","David Dobkin",2011,6.4,"Average",5.2e+07,37035845,-14964155,-0.287772211538462,"High",0,118,"R","Comedy","English","USA",136680,215,149,13000,FALSE,FALSE,FALSE,FALSE,FALSE
"Man on the Moon ","Milos Forman",1999,7.4,"Good",5.2e+07,34580635,-17419365,-0.334987788461538,"High",0,118,"R","Biography","English","UK",100743,140,549,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Casino ","Martin Scorsese",1995,8.2,"Excellent",5.2e+07,42438300,-9561700,-0.183878846153846,"High",0,178,"R","Biography","English","USA",333542,133,533,11000,FALSE,FALSE,FALSE,FALSE,FALSE
"From Paris with Love ","Pierre Morel",2010,6.5,"Good",5.2e+07,23324666,-28675334,-0.551448730769231,"High",0,92,"R","Action","English","France",97775,203,211,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Bulletproof Monk ","Paul Hunter",2003,5.5,"Average",5.2e+07,23020488,-28979512,-0.557298307692308,"High",0,104,"PG-13","Action","English","USA",42324,127,180,846,FALSE,FALSE,FALSE,FALSE,FALSE
"Me, Myself & Irene ","Bobby Farrelly",2000,6.5,"Good",5.1e+07,90567722,39567722,0.77583768627451,"High",1,116,"R","Comedy","English","USA",185878,155,481,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Barnyard ","Steve Oedekerk",2006,5.6,"Average",5.1e+07,72601713,21601713,0.423563,"High",1,90,"PG","Animation","English","Germany",21396,98,155,605,FALSE,FALSE,FALSE,FALSE,FALSE
"The Twilight Saga: New Moon ","Chris Weitz",2009,4.6,"Poor",5e+07,296623634,246623634,4.93247268,"High",1,130,"PG-13","Adventure","English","USA",220758,299,919,13000,FALSE,TRUE,TRUE,TRUE,FALSE
"Shrek ","Andrew Adamson",2001,7.9,"Excellent",6e+07,267652016,207652016,3.46086693333333,"High",1,90,"PG","Adventure","English","USA",467113,212,945,0,FALSE,TRUE,TRUE,FALSE,FALSE
"The Adjustment Bureau ","George Nolfi",2011,7.1,"Good",50200000,62453315,12253315,0.244089940239044,"High",1,106,"PG-13","Romance","English","USA",200035,413,407,36000,FALSE,FALSE,FALSE,FALSE,FALSE
"Robin Hood: Prince of Thieves ","Kevin Reynolds",1991,6.9,"Good",4.8e+07,165500000,117500000,2.44791666666667,"Medium",1,155,"PG-13","Action","English","USA",145257,67,322,0,FALSE,TRUE,TRUE,FALSE,FALSE
"Jerry Maguire ","Cameron Crowe",1996,7.3,"Good",5e+07,153620822,103620822,2.07241644,"High",1,139,"R","Comedy","English","USA",189923,109,318,0,FALSE,TRUE,TRUE,FALSE,FALSE
"Ted ","Seth MacFarlane",2012,7,"Good",5e+07,218628680,168628680,3.3725736,"High",1,112,"R","Comedy","English","USA",471644,457,623,74000,FALSE,TRUE,TRUE,FALSE,FALSE
"As Good as It Gets ","James L. Brooks",1997,7.7,"Excellent",5e+07,147637474,97637474,1.95274948,"High",1,139,"PG-13","Comedy","English","USA",224671,156,470,11000,FALSE,FALSE,TRUE,FALSE,FALSE
"Patch Adams ","Tom Shadyac",1998,6.7,"Good",5e+07,135014968,85014968,1.70029936,"High",1,115,"PG-13","Biography","English","USA",80580,55,375,0,FALSE,FALSE,TRUE,FALSE,FALSE
"Anchorman 2: The Legend Continues ","Adam McKay",2013,6.3,"Average",5e+07,2175312,-47824688,-0.95649376,"High",0,143,"PG-13","Comedy","English","USA",131227,272,346,41000,FALSE,FALSE,FALSE,FALSE,FALSE
"Mr. Deeds ","Steven Brill",2002,5.8,"Average",5e+07,126203320,76203320,1.5240664,"High",1,96,"PG-13","Comedy","English","USA",110432,117,309,0,FALSE,FALSE,TRUE,FALSE,FALSE
"Super 8 ","J.J. Abrams",2011,7.1,"Good",5e+07,126975169,76975169,1.53950338,"High",1,112,"PG-13","Mystery","English","USA",287822,539,849,37000,FALSE,FALSE,TRUE,FALSE,FALSE
"Erin Brockovich ","Steven Soderbergh",2000,7.3,"Good",5.2e+07,125548685,73548685,1.41439778846154,"High",1,131,"R","Biography","English","USA",135246,169,498,0,FALSE,FALSE,FALSE,FALSE,FALSE
"How to Lose a Guy in 10 Days ","Donald Petrie",2003,6.4,"Average",5e+07,105807520,55807520,1.1161504,"High",1,116,"PG-13","Comedy","English","USA",156717,140,357,0,FALSE,FALSE,FALSE,FALSE,FALSE
"22 Jump Street ","Phil Lord",2014,7.1,"Good",5e+07,191616238,141616238,2.83232476,"High",1,112,"R","Action","English","USA",258186,330,322,24000,FALSE,TRUE,TRUE,FALSE,FALSE
"Interview with the Vampire: The Vampire Chronicles ","Neil Jordan",1994,7.6,"Excellent",6e+07,105264608,45264608,0.754410133333333,"High",1,123,"R","Drama","English","USA",239752,120,406,11000,FALSE,FALSE,FALSE,FALSE,FALSE
"Yes Man ","Peyton Reed",2008,6.8,"Good",7e+07,97680195,27680195,0.395431357142857,"High",1,104,"PG-13","Comedy","English","USA",271691,190,243,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Central Intelligence ","Rawson Marshall Thurber",2016,6.6,"Good",5e+07,126088877,76088877,1.52177754,"High",1,107,"PG-13","Action","English","USA",33354,177,110,10000,FALSE,FALSE,TRUE,FALSE,FALSE
"Stepmom ","Chris Columbus",1998,6.7,"Good",5e+07,91030827,41030827,0.82061654,"High",1,124,"PG-13","Comedy","English","USA",46482,65,252,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Daddy's Home ","Sean Anders",2015,6.1,"Average",5e+07,150315155,100315155,2.0063031,"High",1,96,"PG-13","Comedy","English","USA",54010,145,130,13000,FALSE,FALSE,TRUE,FALSE,FALSE
"Into the Woods ","Rob Marshall",2014,6,"Average",5e+07,127997349,77997349,1.55994698,"High",1,125,"PG","Adventure","English","USA",101178,321,779,90000,FALSE,FALSE,TRUE,FALSE,FALSE
"Inside Man ","Spike Lee",2006,7.6,"Excellent",4.5e+07,88504640,43504640,0.966769777777778,"Medium",1,129,"R","Crime","English","USA",273108,230,646,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Payback ","Brian Helgeland",1999,7.1,"Good",5e+07,81517441,31517441,0.63034882,"High",1,90,"R","Action","English","USA",111368,143,394,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Congo ","Frank Marshall",1995,5,"Poor",5e+07,81022333,31022333,0.62044666,"High",1,109,"PG-13","Action","English","USA",34471,55,147,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Knowing ","Alex Proyas",2009,6.2,"Average",5e+07,79948113,29948113,0.59896226,"High",1,121,"PG-13","Drama","English","USA",186879,279,791,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Failure to Launch ","Tom Dey",2006,5.6,"Average",5e+07,88658172,38658172,0.77316344,"High",1,95,"PG-13","Comedy","English","USA",58412,143,242,2000,FALSE,FALSE,FALSE,FALSE,FALSE
"Crazy, Stupid, Love. ","Glenn Ficarra",2011,7.4,"Good",5e+07,84244877,34244877,0.68489754,"High",1,118,"PG-13","Comedy","English","USA",375456,310,292,44000,FALSE,FALSE,FALSE,FALSE,FALSE
"Garfield ","Peter Hewitt",2004,5,"Poor",3.5e+07,75367693,40367693,1.15336265714286,"Medium",1,80,"PG","Animation","English","USA",58961,116,232,795,FALSE,FALSE,FALSE,FALSE,FALSE
"Christmas with the Kranks ","Joe Roth",2004,5.2,"Poor",6e+07,73701902,13701902,0.228365033333333,"High",1,99,"PG","Comedy","English","USA",27548,105,209,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Moneyball ","Bennett Miller",2011,7.6,"Excellent",5e+07,75605492,25605492,0.51210984,"High",1,133,"PG-13","Biography","English","USA",283563,419,312,27000,FALSE,FALSE,FALSE,FALSE,FALSE
"Outbreak ","Wolfgang Petersen",1995,6.6,"Good",5e+07,67823573,17823573,0.35647146,"High",1,127,"R","Action","English","USA",91176,64,130,0,FALSE,FALSE,FALSE,FALSE,FALSE
"Non-Stop ","Jaume Collet-Serra",2014,7,"Good",5e+07,91439400,41439400,0.828788,"High",1,106,"PG-13","Action","English","UK",200647,359,384,24000,FALSE,FALSE,FALSE,FALSE,FALSE
"Race to Witch Mountain ","Andy Fickman",2009,5.7,"Average",6.5e+07,67128202,2128202,0.0327415692307692,"High",1,98,"PG","Action","English","USA",43328,166,110,0,FALSE,FALSE,FALSE,FALSE,FALSE
"V for Vendetta ","James McTeigue",2005,8.2,"Excellent",5.4e+07,70496802,16496802,0.305496333333333,"High",1,132,"R","Action","English","USA",791783,525,2042,48000,FALSE,FALSE,FALSE,FALSE,FALSE
"Shanghai Knights ","David Dobkin",2003,6.2,"Average",5e+07,60470220,10470220,0.2094044,"High",1,114,"PG-13","Action","English","USA",81444,165,192,955,FALSE,FALSE,FALSE,FALSE,FALSE
"Curious George ","Matthew O'Callaghan",2006,6.6,"Good",5e+07,58336565,8336565,0.1667313,"High",1,78,"G","Adventure","English","USA",12845,87,118,624,FALSE,FALSE,FALSE,FALSE,FALSE
"Herbie Fully Loaded ","Angela Robinson",2005,4.7,"Poor",5e+07,66002004,16002004,0.32004008,"High",1,101,"G","Adventure","English","USA",36431,117,168,1000,FALSE,FALSE,FALSE,FALSE,FALSE
"Don't Say a Word ","Gary Fleder",2001,6.3,"Average",5e+07,54997476,4997476,0.09994952,"High",1,113,"R","Crime","English","USA",40362,113,248,970,FALSE,FALSE,FALSE,FALSE,FALSE
"Hansel & Gretel: Witch Hunters ","Tommy Wirkola",2013,6.1,"Average",5e+07,55682070,5682070,0.1136414,"High",1,98,"R","Action","English","Germany",159868,349,304,45000,FALSE,FALSE,FALSE,FALSE,FALSE
"Unfaithful ","Adrian Lyne",2002,6.7,"Good",5e+07,52752475,2752475,0.0550495,"High",1,124,"R","Drama","English","USA",63067,152,533,0,FALSE,FALSE,FALSE,FALSE,FALSE
"I Am Number Four ","D.J. Caruso",2011,6.1,"Average",6e+07,55092830,-4907170,-0.0817861666666667,"High",0,109,"PG-13","Action","English","USA",195043,288,329,27000,FALSE,FALSE,FALSE,FALSE,FALSE
"Syriana ","Stephen Gaghan",2005,7,"Good",5e+07,50815288,815288,0.01630576,"High",1,128,"R","Drama","English","USA",109188,358,625,0,FALSE,FALSE,FALSE,FALSE,FALSE
"13 Hours ","Michael Bay",2016,7.4,"Good",5e+07,52822418,2822418,0.05644836,"High",1,144,"R","Action","English","USA",47764,204,219,44000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Book of Life ","Jorge R. Gutiérrez",2014,7.3,"Good",5e+07,50150619,150619,0.00301238,"High",1,95,"PG","Adventure","English","USA",45580,156,102,18000,FALSE,FALSE,FALSE,FALSE,FALSE
"Firewall ","Richard Loncraine",2006,5.8,"Average",5e+07,48745150,-1254850,-0.025097,"High",0,105,"PG-13","Crime","English","USA",50170,171,306,773,FALSE,FALSE,FALSE,FALSE,FALSE
"Absolute Power ","Clint Eastwood",1997,6.7,"Good",5e+07,50007168,7168,0.00014336,"High",1,121,"R","Action","English","USA",39529,76,142,1000,FALSE,FALSE,FALSE,FALSE,FALSE
"G.I. Jane ","Ridley Scott",1997,5.8,"Average",5e+07,48154732,-1845268,-0.03690536,"High",0,125,"R","Action","English","USA",60326,97,142,2000,FALSE,FALSE,FALSE,FALSE,FALSE
"The Game ","David Fincher",1997,7.8,"Excellent",5e+07,48265581,-1734419,-0.03468838,"High",0,129,"R","Drama","English","USA",261069,157,506,25000,FALSE,FALSE,FALSE,FALSE,FALSE
"Silent Hill ","Christophe Gans",2006,6.6,"Good",5e+07,46982632,-3017368,-0.06034736,"High",0,132,"R","Adventure","English","Canada",172792,267,1740,0,FALSE,FALSE,FALSE,FALSE,FALSE
